id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
9a29aa72-a35f-4c08-840e-51c5802a21be,6080c1d7-5cbe-4f9f-b7b5-04e74bf504be,2018-10-12T07:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
33b7b16e-3f6f-4612-aa47-eabecfce1366,7fa0d299-a8dd-4a64-b92f-11dec1afb3ef,2018-10-12T07:35:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
c9a0de79-22d5-436a-ad44-45c81bede8f1,15f35715-c46b-4977-91ee-b18192a6330f,2018-10-12T07:59:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
06329b14-b252-47b6-8878-e7e0cfcf5667,cc9be4e4-6d4e-419b-a4d7-fab0f16663cb,2018-10-12T14:03:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
9605ec9b-3381-4d06-8f8a-627f9d346d87,85870789-691e-41bb-b7d5-7533273f39f4,2018-10-12T18:21:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
2eb9fb96-003d-4668-9800-f82e6662e28d,1da4e295-1f6a-497d-b1e6-e7f25010047c,2018-10-12T08:57:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
0b3f45ba-e537-4084-9781-e9cfd8cbafd0,9a5a881b-8a05-4f32-b8bf-ec8a1088cbc3,2018-10-12T08:38:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c10da6e6-420d-47c4-a0de-a6392612468a,affec495-10ac-4c28-80e0-ac6f1c3c91ed,2018-10-12T07:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
1fb526ca-d6b8-4a4e-8efb-2c17f710a4d5,19ca3088-bfb3-486a-8542-c37e0b56ea29,2018-10-12T19:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c6644749-0c01-4fbb-9bfa-685255a6370a,c6d3536c-2863-4178-ac38-f664f2cfc9fb,2018-10-12T07:28:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
cb5ea7e1-ff54-4552-a463-35a4dfd1048c,66df40d1-972b-4599-9353-03e222e01a13,2018-10-12T12:05:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
d24ebb56-cbeb-4232-90e7-fc5f5661e25a,fabd4b52-1a7d-4484-b8d1-eefbea17400d,2018-10-12T13:48:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4500,270,4770
0bcfce0a-9550-46c3-b64f-5ccf79dea19e,b073fde7-8ed2-484d-b177-760bdcdb539f,2018-10-12T07:21:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
ec0c76a8-7447-41a7-8953-2b5a811d9ef5,02b33612-c739-45f5-918a-8a67415b591e,2018-10-12T15:34:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
506f9b05-4b26-461b-8f7f-704e70245f19,e5ef2599-4e61-421f-9f7b-f418dad93cd5,2018-10-12T12:54:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
47641b88-b8e7-49f6-9e9f-8b359742ac2d,911d71d2-4764-4d19-b8e8-c760deefcda1,2018-10-12T16:19:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1900,113,2013
c7542cb5-a3af-4e1e-becb-008ff9b066f5,7f3444fd-5dcb-4436-a1a6-b7bf241b6d1b,2018-10-12T10:50:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1200,72,1272
e6bd3f9f-dfd0-4579-86e9-e4fc3e1797fa,723baf6b-aa74-4b4b-ac34-28694f9dc5a2,2018-10-12T07:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
61409c30-35fd-4bba-81b6-72f132296dd1,881c5d6e-f863-4755-a564-eff00e54b237,2018-10-12T12:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
93ec2105-7498-437a-be17-286b7d420413,16f06377-77f2-4b10-b786-f3000504774b,2018-10-12T15:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
db2a4cf8-e4cb-4ab7-984b-ee3e8b4d2f3e,2f076aa4-01e3-4ea0-acb8-62569998d609,2018-10-12T13:11:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1700,102,1802
b3aea239-c000-47ca-838e-841db9904182,0abc3ca4-8e3a-4eda-97fc-b7facbb9fa37,2018-10-12T17:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
8e98b041-cde8-4dc3-86f3-47b904d961f0,2ca0fdb8-41ab-4948-99b3-7b9d02fc66f0,2018-10-12T14:35:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
234af5df-eb3b-47d2-a2f0-51f4a7439752,c22115a9-f4e6-471c-847c-686c80244e72,2018-10-12T14:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
0d1382d5-5293-48d8-9124-cf961a93d487,5c270bbe-8ab4-45e2-8e66-96bcc323aa75,2018-10-12T09:04:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
0dbf3448-7ee5-4b09-90bc-28d9968f7594,ac0fceed-ae96-4fb9-b15c-fbcb437bd3a1,2018-10-12T07:00:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
9105b061-34ab-4bdb-8208-2b14c8a2facf,66ba577d-28f3-49ef-87e4-b39b27e5bacd,2018-10-12T08:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
dbe4482a-aef8-4a68-ae6d-b10bc019b6d1,bde4a1d5-ca48-4515-8cd7-56928b97d249,2018-10-12T17:41:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1100,65,1165
48d91ee0-089f-4c30-9e89-045fda03674f,4f3aee88-bac2-4a10-90ad-2f950df4ee19,2018-10-12T17:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
6b651439-567e-447a-86e9-7ef57982127a,da0adb8b-1af9-40a2-93a9-5229a83492c0,2018-10-12T12:02:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1200,72,1272
4e9fd5ae-887e-4a00-a4fb-506a44f88bb7,55ed3d9a-f398-4245-b37d-f81bb1c9490a,2018-10-12T10:03:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
6c07439b-bccd-4457-af64-d17be22c7fde,1bc366a6-56e3-45c6-b659-eb8a31f65732,2018-10-12T14:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
1d4802db-c84e-417e-aeb6-5927cb65bfdf,8cc7cca2-9479-4a41-9c4d-b1d3a8dbc8fc,2018-10-12T08:18:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
2a693b57-96e3-4310-a8e8-8ae1eeb3d2bc,3149e6d7-77fc-45dd-8e9b-884f9eedf760,2018-10-12T12:23:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
a6a60bfc-1a4c-4aee-b798-472e391b901b,abd8f328-2249-43b3-a578-92a4befca389,2018-10-12T08:00:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
e7b57965-4155-494b-b2d4-6b13121457ee,689dc83c-a7d4-4e00-beb8-e24886543cba,2018-10-12T15:55:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
57c71ca1-70d1-4b31-84b4-bb5bad5669f7,9ac1abc4-4da4-4e11-8ac1-febe44d37bf2,2018-10-12T13:16:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
bed220fd-c831-43fd-95fe-63f4c50115ac,5dca1fb8-3197-414f-805b-786061703c4b,2018-10-12T07:57:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
c9ec2499-0d46-426b-9759-3f396d38fe26,6beb1871-cdac-40eb-83c5-93cf07cfd335,2018-10-13T13:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3600,216,3816
832e1535-59c4-4f67-aca2-e14917130c83,b39517b1-8745-4ada-9ff0-6121371d8716,2018-10-13T12:32:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
62ea3558-9723-4280-8e86-5dac049cac3b,5d32a918-2ecb-4544-bac2-79c681460c49,2018-10-13T14:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
07926b20-64b4-46ed-9eda-fb26381b684d,a7d0af49-f564-4665-a6de-1b44090cd55d,2018-10-13T14:10:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
111542fa-0a0c-48de-aec0-9ca63e4e4079,f65374bd-9234-4e7d-802d-744e87f8a8f1,2018-10-13T12:37:00,e51d657a-7691-4fa1-8faf-541dfa13463c,5600,336,5936
985a98e5-1561-45b9-9e21-5a4e4ac8c851,0018db7e-3609-444e-a571-0b5eb6f78d8b,2018-10-13T14:26:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2100,126,2226
0d52e1de-1840-4746-84e8-7b59ac6e2ab1,ee075794-bf14-4453-a06b-a3513711c9f6,2018-10-13T13:36:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2500,150,2650
d22104a4-0a25-47ff-aef9-898ea5006e91,0343f390-957d-4502-9841-41d79891467a,2018-10-13T11:15:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
0d75e524-791c-4087-8e27-6eb9501d98df,b92a4e29-1aed-460d-a88a-132ab7c52da0,2018-10-13T11:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
a255b328-6e74-4d5c-88f6-46e69d10e2bc,874575e7-5524-42e1-8ca0-8ff360c42fd7,2018-10-13T12:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2700,162,2862
b6790b3c-4268-4e63-a5d8-f126fc4af6f3,c36eb550-86d8-4ea8-b272-4694aaa38742,2018-10-13T14:59:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
473fea2e-d274-4aea-a577-1e4c28918c8f,ad7c8905-cc9a-4bbd-891b-2a1ee312db4e,2018-10-13T09:17:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1700,102,1802
e26d13e8-fd53-4069-9966-c9997c25b1d6,20c1adaf-8e8f-43ce-84f3-960ce00c6ab1,2018-10-13T13:01:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2500,150,2650
b76b4831-a992-401d-b936-c4255e3396c6,d4818026-eb5a-4e3c-a116-b3ce5375ebad,2018-10-13T11:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
4812406a-1a7d-4e44-bf9f-b3ad2cec2ee7,74f12062-5eab-4b75-9ebe-958aa9ca248b,2018-10-13T12:08:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4000,240,4240
ad820c1d-04d8-4517-9ddd-a93c76e8f393,081f6fae-e90c-4c46-91ab-a6799a37110f,2018-10-13T11:11:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4100,246,4346
481e4b19-0da7-44fe-977c-98cb0eaadf13,a67322ed-f7db-48fc-be5b-468508e0aa5a,2018-10-13T12:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1900,113,2013
46439af4-863f-44d1-aa59-cf37bbeaf51c,24ab7728-1554-4d6a-8d41-e280eb5eec99,2018-10-13T13:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4300,258,4558
505a47df-9b54-4b38-ba22-67f9123794ff,4d11d57e-cb6e-4fe8-9a39-d120f740be48,2018-10-13T14:32:00,e51d657a-7691-4fa1-8faf-541dfa13463c,6800,408,7208
a610a9fd-8209-49ee-b7c7-d3399a847ea4,e958fa07-1c7d-4fc8-8eed-0ff4f468c53f,2018-10-13T13:23:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1100,65,1165
53a2d1d5-5803-420f-91a3-c5feabe02d60,c1d547e7-0452-4158-8822-45f39272c430,2018-10-13T11:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,6000,359,6359
3d7c4c1b-9574-4ca0-af08-2b5e97053854,cc9be4e4-6d4e-419b-a4d7-fab0f16663cb,2018-10-13T12:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
d692b1b9-747d-427e-94b4-36a84e1fd91b,70c0a127-3f90-4202-babe-be1b2e43624c,2018-10-13T14:18:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
f592d4c9-8e24-45e8-a326-39a969ce9aa2,b5e04160-eb6a-4098-b6ef-1a29d01d5a03,2018-10-13T14:01:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2700,162,2862
7c8b4419-ee4e-486b-a723-25208f5ba737,0215a6ba-2f6f-40e4-bfd0-40216c56b5fe,2018-10-13T12:09:00,e51d657a-7691-4fa1-8faf-541dfa13463c,5300,318,5618
3187f637-ddc8-4126-b36d-8f0c412d2a7e,cb441830-2eed-4ec1-8a22-a70aa646565c,2018-10-13T13:48:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1900,113,2013
79f9327c-3690-449a-bd5a-986bf7c4c94a,bde4a1d5-ca48-4515-8cd7-56928b97d249,2018-10-13T13:20:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
d6dd2a17-397b-4c85-91e5-785934a9cf1d,3149e6d7-77fc-45dd-8e9b-884f9eedf760,2018-10-13T13:02:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
78d9daf1-a168-451f-a887-c7962bd6d965,faf61da8-6f5e-4326-8115-dea784935ca6,2018-10-13T12:46:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
8e6ce7f0-0591-4ede-9b27-b13a2876b97a,ca745cee-2281-4327-9543-a7dcb5c2026b,2018-10-13T13:18:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3300,198,3498
484e4556-cada-4e69-b3ae-1e11841ceb9d,9ac1abc4-4da4-4e11-8ac1-febe44d37bf2,2018-10-13T14:23:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3500,210,3710
141bb297-8ecb-4a51-b105-ab813ee47fa4,5dca1fb8-3197-414f-805b-786061703c4b,2018-10-13T09:36:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
d719d7f4-33a5-47d9-a207-ed2f2d12218d,8003f599-3739-419e-bfbf-61b91574bb94,2018-10-14T11:59:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2400,144,2544
18576320-c259-4abe-88ca-6a3382a766f6,36bd78d8-f100-43ac-9857-982788ce99d9,2018-10-14T14:52:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
6bae09d5-731e-44b8-9744-043a6182e17e,3f0702b9-4169-4257-88e8-40b67bde1c75,2018-10-14T14:26:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
f8a93523-54f3-4e58-a09d-879322fe0559,aea1571b-1ae0-4ef9-8de8-ce056ece8b69,2018-10-14T13:34:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
954a2bae-469e-4510-9634-770437d9c26e,72671315-6f4b-4676-b1c6-ca8b322106d1,2018-10-14T10:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
6e2f43b0-095e-42c2-a6f8-2e8ad526ecd6,7fe0b1bc-6fa5-4c75-9742-9faf52ec11d7,2018-10-14T12:16:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
4a8720bd-27b1-4fff-9b44-6e0a3ee40070,6e8157b0-dff4-4a37-9a30-57dba62c36b6,2018-10-14T14:52:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
300f5214-d48a-4e75-90bb-386ab057e913,0343f390-957d-4502-9841-41d79891467a,2018-10-14T11:19:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
cb3dc975-d65d-4e58-ab4a-5b81315054a0,51a80766-1c85-41b4-9371-45e9fa6437b5,2018-10-14T10:31:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
6e079f28-f1c2-4802-9acb-75da070591c1,19989eb7-0d06-40b2-862d-55bf998e87f9,2018-10-14T10:11:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
187d9acb-88d5-40f3-ab9c-8bedca5c981d,874575e7-5524-42e1-8ca0-8ff360c42fd7,2018-10-14T11:57:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
c7cdca65-67fd-4585-a34f-632384f0dba7,129991cd-4e8f-40af-b5d3-69dd99025552,2018-10-14T14:25:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3900,234,4134
117101e8-e161-4e94-a13e-c64a5b2ad8cb,ad7c8905-cc9a-4bbd-891b-2a1ee312db4e,2018-10-14T08:37:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
fcb0b82a-433e-4c91-b98f-25f4e371c83b,c3575699-374a-4fbc-b945-517554c27b25,2018-10-14T12:51:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3900,234,4134
0b2f01dd-6f1c-412f-a88e-927c0b41e1a4,e1c955a0-c575-4f9a-a346-ab7093e667bf,2018-10-14T14:06:00,e51d657a-7691-4fa1-8faf-541dfa13463c,4000,240,4240
19693727-1081-4dad-a02d-91bfc86575ce,09b16882-0bc7-42ee-a29f-b0bb5a2783b4,2018-10-14T13:29:00,e51d657a-7691-4fa1-8faf-541dfa13463c,5200,312,5512
fc8b9249-e029-4454-9f2e-9b251257dea9,74f12062-5eab-4b75-9ebe-958aa9ca248b,2018-10-14T14:25:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3600,216,3816
8e85522c-dbf2-43d1-8f93-6bd594c3cfe6,24ab7728-1554-4d6a-8d41-e280eb5eec99,2018-10-14T12:44:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2400,144,2544
c7c29459-7e49-46ff-8e66-b5d857794e92,e958fa07-1c7d-4fc8-8eed-0ff4f468c53f,2018-10-14T13:48:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2200,131,2331
5c31d994-d2bf-46c3-b16c-aea27201dd3b,40475f04-f1c8-45ea-a74e-dab42eabbeb5,2018-10-14T13:50:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
9968d7e9-909f-4282-bb41-a0b50bc567d4,ed82c6ca-d041-4f67-84e7-f3751921cc63,2018-10-14T11:59:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
1184d14d-2730-4109-881e-80e1c662e58f,fabd4b52-1a7d-4484-b8d1-eefbea17400d,2018-10-14T11:00:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
0beb4977-4d23-4b14-aca1-2e9c3c43dc28,e5ef2599-4e61-421f-9f7b-f418dad93cd5,2018-10-14T10:34:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
0e2fcf17-a97f-4f5e-b504-d2a00b2171f4,b5e04160-eb6a-4098-b6ef-1a29d01d5a03,2018-10-14T12:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3500,210,3710
443d972d-e5db-4eef-9551-af245b936ba2,12b1f7b2-9fc1-460a-bea8-fd8b41578ce4,2018-10-14T12:54:00,e51d657a-7691-4fa1-8faf-541dfa13463c,7100,426,7526
de2b5256-2741-4ff6-a2e7-99fcb1d0622b,1c466a17-042b-4d2d-9814-b615a130ee98,2018-10-14T13:51:00,e51d657a-7691-4fa1-8faf-541dfa13463c,3600,216,3816
d50e18b3-0352-48d6-912b-97471b18ff31,454ac81f-fdc8-445d-9bb4-5e27de0099bc,2018-10-14T13:14:00,e51d657a-7691-4fa1-8faf-541dfa13463c,8700,522,9222
d0339c2f-03fc-4ed5-98f7-07cc993db747,ac0fceed-ae96-4fb9-b15c-fbcb437bd3a1,2018-10-14T09:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
c3236080-a267-4697-ad62-9c4426663fbd,3149e6d7-77fc-45dd-8e9b-884f9eedf760,2018-10-14T12:36:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
32aedb56-da25-44fc-92a4-85f61e8812f0,9ac1abc4-4da4-4e11-8ac1-febe44d37bf2,2018-10-14T13:37:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1300,78,1378
ed70bf6d-4f15-4aa3-a55d-8112f1115d5a,3fb5294f-54b9-4c5b-a0cc-2ae2fba8036c,2018-10-14T11:58:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
bea140cf-7124-4c7c-bf83-ca6c1e98e0dc,016ef8b2-f834-4262-8336-5dc353595ca8,2018-10-15T07:34:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
a0533bd9-48f3-4afc-91a2-e5786b34eb1b,8182ab6a-8615-4757-b456-7aaed2340fd0,2018-10-15T17:52:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
4d596e10-5bdc-42a1-b8a6-83434d32e232,b39517b1-8745-4ada-9ff0-6121371d8716,2018-10-15T11:48:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
209a20a3-aea3-4d05-8948-d4022d0528a4,0ea16c1e-0ace-42e1-9bd8-1301595fbd7e,2018-10-15T08:36:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
e3c77931-8983-4368-90e0-4648e0817efb,9ef33d0f-87d6-43d9-bb95-c2cbb19f5f0f,2018-10-15T12:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1200,72,1272
7c32dac6-3209-424b-a652-d036ccdd6a7b,aa4f0e1d-ee0c-4910-878e-be2755c68948,2018-10-15T18:12:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
b7720398-153b-4cf8-aacc-798df1d8e069,36bd78d8-f100-43ac-9857-982788ce99d9,2018-10-15T15:01:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
c0223450-030b-4134-b9a2-617e70ae1667,573292e1-3c01-49b0-8160-9c2ce65cf475,2018-10-15T13:27:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
dc8f6f64-0e30-4563-b126-ed46b20fc669,b598c741-4f8c-4ef2-944a-68cadfc8a7be,2018-10-15T10:51:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
95c6ebfa-ab21-45c0-9524-181490e1f109,51b81b31-f242-438a-8568-7cc347556aa3,2018-10-15T12:51:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1800,108,1908
69e45e39-727e-4a68-8bcc-54bfc6266d00,8f7eecf2-dd69-4654-a22a-00dad9a3b3b2,2018-10-15T07:05:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
83c1eb63-da7f-43f6-8101-704192cf924c,a7d0af49-f564-4665-a6de-1b44090cd55d,2018-10-15T12:43:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
9b9ac5e7-e879-43c2-9bb9-41adf2770b9c,9c7c2f49-6919-41b3-8ba8-e63886311cca,2018-10-15T11:40:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2700,162,2862
c9c27c36-b61b-4f2f-a140-235b131dd891,aea1571b-1ae0-4ef9-8de8-ce056ece8b69,2018-10-15T16:03:00,e51d657a-7691-4fa1-8faf-541dfa13463c,700,42,742
e06bba84-c165-40c1-a3e1-925d4f590b56,12a97ca1-b074-4071-a396-62cc1408f2e9,2018-10-15T08:13:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
70be9bd8-1bea-41a7-91d5-6e2d33c03846,225f0660-c6e6-4d58-ab7a-9d225e188972,2018-10-15T07:47:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
8f524cf7-3aec-4708-9923-d16d7d2b17ac,22efb3ff-c14a-4ead-aac9-f85758e9b114,2018-10-15T12:10:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2100,126,2226
b1a34dc0-cce6-4e27-a475-00f3d3028948,04c3f65a-21be-48dc-b6d8-5dbad65016d0,2018-10-15T13:49:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
3e2f0a57-65e3-4338-a941-688d5166cfb3,36170772-04ec-4775-88fb-de098862c698,2018-10-15T07:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
e1fb14bd-615c-4796-9c50-e4ada6076048,bfcbba7c-044a-46c0-88b2-2a51554a7a69,2018-10-15T15:28:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
a15924b7-b6a2-43de-807a-625b586d92cd,6a7da4bb-46d1-4b98-9c9e-678d6425f511,2018-10-15T14:56:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2800,168,2968
d7888924-f795-4ca9-a799-e548b756db88,cf21eb97-6e4c-4356-83eb-a53fb408270e,2018-10-15T15:30:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
f1192800-6deb-44cd-a727-059626bb41af,66701b9b-0c57-4a78-8090-9271506a9c0f,2018-10-15T13:22:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
6c381ad9-bdf3-4a5a-9cab-b48fc03e424b,0343f390-957d-4502-9841-41d79891467a,2018-10-15T11:48:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
04e96ebb-ff40-4226-af17-ad79aeb49fe5,6588c6b4-204f-444f-8480-05aa23b28c3c,2018-10-15T11:53:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2000,120,2120
e1d62ce4-b882-47bf-a5e1-6390641ac956,51a80766-1c85-41b4-9371-45e9fa6437b5,2018-10-15T11:42:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
df4261a1-5055-4a4f-9a52-f5c25ecd73f9,5da1f5ec-d322-4789-b5d4-686974d05ac1,2018-10-15T13:49:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
8edc0b77-b008-49e9-b2d2-a0afd83f52fc,19989eb7-0d06-40b2-862d-55bf998e87f9,2018-10-15T14:20:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
e2ef03f7-0a7c-4dce-8001-5cd1f4677d80,c36eb550-86d8-4ea8-b272-4694aaa38742,2018-10-15T09:21:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c6423963-6066-4747-901d-47577744a2eb,129991cd-4e8f-40af-b5d3-69dd99025552,2018-10-15T12:53:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2300,138,2438
575a2633-7e00-4a95-b1b9-920ae4925023,8d6c05dc-a1ac-4e90-b45f-6fbbc3e9b40d,2018-10-15T15:59:00,e51d657a-7691-4fa1-8faf-541dfa13463c,1600,96,1696
338e4a0a-9290-4e09-9510-14706babe2dc,2b3188ea-4806-4e20-bb2d-7ed2b98389e3,2018-10-15T13:33:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
afae6cd2-8568-431d-ae5a-0b16236f6053,602a0b88-9533-4a3a-a4df-96ed5139266b,2018-10-15T07:52:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
c4498249-1e08-4281-b769-0c1c22d34e9b,3f6c12d1-1b2d-4698-965d-d9145110a694,2018-10-15T08:25:00,e51d657a-7691-4fa1-8faf-541dfa13463c,600,36,636
d2511ee4-aa39-4226-9442-6769aff59b81,d4818026-eb5a-4e3c-a116-b3ce5375ebad,2018-10-15T13:45:00,e51d657a-7691-4fa1-8faf-541dfa13463c,500,30,530
bdfdfbb9-0ecd-47b3-b278-9b68be375f5d,c6cdab4b-1e33-4cec-b15c-1e99515be4e6,2018-10-15T12:54:00,e51d657a-7691-4fa1-8faf-541dfa13463c,400,24,424
1f967705-673c-49d5-92d6-6b4d8a90db5b,e1c955a0-c575-4f9a-a346-ab7093e667bf,2018-10-15T11:07:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2500,150,2650
d867fb4c-21f9-4c10-b127-426576d2f10d,31a12bc1-355f-4181-922a-84c56ad12280,2018-10-15T16:28:00,e51d657a-7691-4fa1-8faf-541dfa13463c,2000,120,2120
