id,user_id,tweeted_at,content
60ee726c-e530-4496-a261-7e14961c2774,51a80766-1c85-41b4-9371-45e9fa6437b5,2019-03-14T07:29:53.473423,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
853d665d-d11f-43a2-9a6e-3ce08eb0dc3f,d4818026-eb5a-4e3c-a116-b3ce5375ebad,2019-03-14T11:05:18.636789,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
2dc43396-cdf3-4942-a83c-76b39a564698,38f0aa30-a8d1-4ed5-a1f6-fc2a8af41231,2019-03-14T08:13:16.914140,Jaffle Shop again. Ordered a vanilla ice. This place is terrible.
3b84fdd3-c879-405f-ad54-1a0c3bdec12d,7e91feba-e9d2-4962-b1ef-4fe25c770c8d,2019-03-14T14:53:38.839894,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
33a3e9c5-85a6-4ff6-a308-78a3164b2e36,24ab7728-1554-4d6a-8d41-e280eb5eec99,2019-03-14T14:02:30.909249,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
9252d4d7-18a3-4f55-814e-dcddf362f674,6080c1d7-5cbe-4f9f-b7b5-04e74bf504be,2019-03-14T08:09:26.146411,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
ef0c8a9c-a341-4545-ba7b-2f215bc4193e,ed82c6ca-d041-4f67-84e7-f3751921cc63,2019-03-14T13:22:56.094471,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
ef3bf3b7-1ed1-4105-aac2-b9792da0b61a,16f06377-77f2-4b10-b786-f3000504774b,2019-03-14T14:31:31.751294,Jaffles from the Jaffle Shop are my favorite! Ordered a chai and mighty.
dc8d2d05-96e0-496c-aa84-e408a54a68c4,c22115a9-f4e6-471c-847c-686c80244e72,2019-03-14T18:09:40.194746,Jaffle shop is fine. Ordered a chai and mighty and a the krautback.
ac4e0c96-e6d7-42e7-96c7-5d43989974c1,66ba577d-28f3-49ef-87e4-b39b27e5bacd,2019-03-14T07:58:27.863624,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
b011cb61-1150-4ac3-9467-0e66cf772f56,689dc83c-a7d4-4e00-beb8-e24886543cba,2019-03-14T16:49:30.200774,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a mel-bun.
b6337c9b-be2d-4909-8890-b3219bf0824e,18c73878-d7f0-4a06-8023-20a54c34b760,2019-03-14T08:34:58.419502,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
9618375b-b094-4337-b0af-dab0456b78c6,cb0a7450-fc3f-4dbf-931c-add34ac70b9e,2019-03-14T11:46:06.086574,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
1fce4780-dac9-45de-a13b-dd2c510e003f,bb8d2c08-a6ea-4e8c-a92d-be61c2fcf352,2019-03-14T16:06:08.966835,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
e0af2050-aeb4-47f2-92c1-bdcd94fef3d7,fab6bcd3-1164-4982-80af-72ea9c35ad7f,2019-03-14T17:54:31.029868,Jaffle Shop again. Ordered a adele-ade. This place is awful.
41a28f87-da03-4ffe-a5e5-7974f6172829,2552a75a-1b1a-4445-8a76-13f5074330fd,2019-03-14T12:50:34.742095,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is terrible.
c0d2dfdd-1aea-4863-a0b5-af9a22d792c1,c74b1a18-9f9e-45c9-abbe-c0baa3dcf33e,2019-03-14T08:57:13.586074,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
6ea1c365-26d2-4743-b85a-e1634517e854,d3c0346e-377a-43de-8594-2214f6412324,2019-03-14T07:49:56.958534,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
50c863d7-4bb4-4080-a03f-10d3dc7f289a,c44a1c12-2118-43de-a944-2f4d429264c4,2019-03-14T17:13:58.439862,Jaffle shop is just meh. Ordered a tangaroo and a nutellaphone who dis?.
7556d097-488e-414e-9654-98f1c99c97bf,bf714292-2c42-45a1-9afc-1dff09d5bdc0,2019-03-14T18:03:38.738458,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade and a mel-bun.
d1f1a4b1-65a3-4707-a1b0-c038aa6aa94a,59c36b4f-4852-4f61-9932-c73d55bc3eac,2019-03-14T15:54:57.374557,Jaffle shop is alright. Ordered a chai and mighty.
047dbee4-f56e-4648-ae6e-1206c64076e8,53e58358-bea1-4af8-b227-016bf79b4a80,2019-03-14T13:09:12.769169,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
c8476e52-13b3-4d56-aa1d-1a8cd2bd98a5,c8ee73cb-048f-4ebe-95be-1dd255f5bbf9,2019-03-14T08:19:21.671490,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
83f523d7-ce13-45a9-8189-b386b72c8a50,5e05abeb-40f8-4a95-937e-b2674ab38cd2,2019-03-14T11:53:54.630819,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
321f7741-c0a9-4bdc-9745-4db840de0e14,bd0471a4-7455-46e9-b7d6-967f0a544d79,2019-03-14T08:22:06.442526,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
6fa06c40-cdab-443b-9694-a366157f8b41,454c2ad6-985b-435e-9c0c-bfbaa081143f,2019-03-14T14:06:15.156029,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
61eab77d-a48a-42e6-944b-faedbf3bb68b,d3589d0b-2350-4afa-90e6-5a55dcab5704,2019-03-14T08:14:13.047263,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
095a7729-a2ee-47d6-a0f0-8d42be65622b,903bc1f3-aaed-48de-876e-cc27e93cd32d,2019-03-14T16:25:19.483991,Jaffle shop is alright. Ordered a adele-ade.
090d0a1c-1855-4d89-8d1a-34c920cc09d5,0f2a3525-0055-45dd-96f4-7dca75e4b769,2019-03-14T13:43:01.887492,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
f4161c70-64f0-4c53-845e-5124d222c55f,b5816159-909c-471b-8489-70f659597c4e,2019-03-14T07:12:24.699226,Jaffle shop is alright. Ordered a vanilla ice.
60f5a143-6b23-4233-8d62-5c8f55836657,82671d72-d5c2-46a9-ab6d-71a3fcb02a07,2019-03-14T08:16:12.501988,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
4378a5c5-f8bc-42ee-a625-fc521bab709b,b5a42d6f-ac15-459d-a54b-6d28e0577421,2019-03-14T13:49:15.169594,Jaffle shop is okay. Ordered a vanilla ice.
c1b430ed-b277-4073-b2ba-36235c72fba9,0cb6d90a-d029-4c9d-8fe8-80b15e1cff04,2019-03-14T08:00:23.064837,Jaffle shop is alright. Ordered a adele-ade.
8623c1a4-3ddd-45bd-8d6c-8d38a906c93c,74627b81-f511-4adc-ba60-a499f925c3be,2019-03-14T07:55:04.740381,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
83f7b890-7f6c-45ba-a219-7a2b4a56822e,2e302ba1-bd03-4830-bc9e-d9cadc63d21d,2019-03-14T08:07:26.112972,Jaffle Shop again. Ordered a adele-ade. This place is gross.
b5475f06-71c9-4f16-b800-e1fffe16704c,2b8051f9-9170-4b8e-89ab-af56f6c1a285,2019-03-14T08:30:54.418158,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
bd60bb64-e5de-4373-a340-f48d8a534e8a,40923682-0eda-4dba-9754-ea990b7c15e0,2019-03-14T09:05:04.164468,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
c12fc136-0c8d-4c0c-b809-800065ed9ae6,aae1b169-8529-48b6-93a7-1a84e460b175,2019-03-14T08:04:14.671802,Jaffle shop is not bad. Ordered a vanilla ice.
92c19afd-349b-441e-bd48-9ed50d18bb6d,73b340c3-401e-42d7-910c-85cec14357ee,2019-03-14T14:53:22.862228,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
99fa1194-bc6b-47b3-a3af-ac3907d6f207,1a0b0cb7-4ac3-47db-a2b2-bca441360f42,2019-03-14T13:33:51.378895,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is awful.
caf2f0fe-3b76-47e4-be5b-635cd036973a,1b3840dc-79ec-464c-a6e9-74ee400ce82e,2019-03-14T17:32:36.473841,Jaffle shop is alright. Ordered a vanilla ice and a the krautback.
0f61525c-a0b0-4080-9405-4111f94dc72e,ae257bf8-b113-4c94-95f8-7293c7b213bb,2019-03-14T15:31:46.119128,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
80f095f8-a606-4bcd-9013-9cb90259b2bb,393f20d3-d2d9-480b-9f20-373053daa0d6,2019-03-14T16:05:26.460759,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
5d195837-83c4-4937-af99-81c341dd4767,8b2246bd-f616-4ccf-8a0d-f73f51ffb439,2019-03-14T15:49:47.416235,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
9936e037-77ff-4957-8ac7-f357c51e02cc,7e0c5103-0b59-4699-bed1-2a6957bf6d41,2019-03-14T18:30:21.480896,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
c421381c-3e9e-4074-a653-9fb43d401f71,60443587-e66a-4224-8376-f41418278395,2019-03-14T15:36:57.849163,Jaffle shop is just meh. Ordered a vanilla ice.
70026710-c850-4ef0-9e15-d302371676fe,334d896c-9e74-4bc9-8508-548e14b2b12a,2019-03-14T07:32:19.551950,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
a70ec053-fad7-49dc-be07-79732dd19d4d,38a67868-2b9a-47d6-a29d-d0d1868d4361,2019-03-14T07:50:01.285440,Jaffle Shop again. Ordered a chai and mighty. This place is gross.
9a9695af-c8c5-4f54-852f-fd012474865e,86f3e5c8-59ad-43ac-bfcd-9e3b9a228a1b,2019-03-14T10:18:46.086735,"Jaffle shop is okay. Ordered a tangaroo, a adele-ade, a flame impala, and a flame impala."
75c2c71b-1b60-4c78-8698-fa0834e3261c,201a2083-a39f-4592-b364-a680dce745ed,2019-03-14T08:08:17.041634,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
7d71608f-073a-454e-b47f-148bbe3adf0e,9f96fca0-daf3-4e3d-aa54-7fe417f892ee,2019-03-14T17:28:36.748209,Jaffle shop is solid. Ordered a tangaroo and a doctor stew.
d8768563-714d-4c24-837f-e37c4994f0c1,e15ba323-331f-4c39-8c4b-8cd67739f9b7,2019-03-14T16:05:00.512525,Jaffle shop is average. Ordered a chai and mighty.
db5c2dc0-06bf-4d18-94e3-74eaaa862001,fb01fb18-b82b-4025-9528-e933e2fb1f9e,2019-03-14T08:17:41.592449,Jaffle shop is alright. Ordered a tangaroo.
0b709563-c350-4fb5-a515-34583cd3b19f,675cf2de-ad85-442c-8495-b1857b3a2207,2019-03-14T07:58:37.869184,Jaffle Shop again. Ordered a tangaroo. This place is gross.
01e0e2ab-f2eb-40f3-8cb4-4cbed9c957a8,69fb2f78-68df-4917-80cd-ceacc46fbef6,2019-03-14T17:42:37.874417,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty and a the krautback.
509e7da3-2af2-4645-bd00-f77cfbcec508,6e65bdb1-acec-4435-835c-7ee8e558781b,2019-03-14T15:23:59.815333,Jaffle Shop again. Ordered a tangaroo. This place is awful.
66ad2d2d-e59b-4938-b956-6a5545ca9954,c13743e9-b7c8-4a7a-9558-5853dda7dff6,2019-03-14T14:02:48.606520,Jaffle Shop again. Ordered a chai and mighty and a doctor stew. This place is my least favorite.
5bc41dd1-8c5f-48bf-8fbf-3d1eea023f10,6d75525a-59ee-4e57-b23f-edcad8f1f719,2019-03-14T07:23:04.599223,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
b99de880-31c6-4a94-8289-74b9eb6f8053,11ece49b-775f-488e-a00b-5d7fda32c86e,2019-03-14T08:02:12.178845,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
84ccba76-8e1a-4b86-9c75-971576a5fdc4,2222c44a-fcfe-4b4e-93b2-096c88b3432c,2019-03-14T13:55:23.873899,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
5f72408c-0f96-49c2-9094-9fc994c05395,fc06cc1e-0fce-42fd-8a27-241b759beaf2,2019-03-14T17:59:56.702488,Jaffle shop is fine. Ordered a for richer or pourover  and a doctor stew.
082fccd6-ffa7-4bfd-8e30-d90a221e39b5,da127d14-468e-4abf-935c-b13f0316a417,2019-03-14T16:46:45.968186,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is my least favorite.
adfbcce5-5089-4d82-ad0d-c46bf085c1cd,20e87d01-bc92-4da4-8e6d-c571d8317ead,2019-03-14T17:57:32.469993,Jaffle shop is just meh. Ordered a for richer or pourover .
50202fc3-2fdf-44c3-b927-f56b0ca62a3f,d7f2fa57-d69e-4bba-80d8-fab46123b2fc,2019-03-14T14:06:48.465410,Jaffle Shop again. Ordered a tangaroo. This place is gross.
6f03459d-d8bd-4894-9654-9a819ca60960,863d7068-e87b-4cf6-b6ca-eec7cc03cc63,2019-03-14T15:18:35.909590,Jaffle shop is average. Ordered a chai and mighty and a flame impala.
439d7149-a026-4e12-bdea-a14bd6eec113,b4d6a20e-66c8-41ba-96d1-ab2a8476a761,2019-03-14T09:23:53.792054,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
3bd34442-f882-44bd-a8c4-492b725ef4d9,39a0b6a0-58f4-4cdf-8091-3d19b597da80,2019-03-14T14:32:17.267180,Jaffle Shop again. Ordered a tangaroo. This place is disgusting.
6efb6c37-cc21-40f6-a362-07090c5cde42,9d68ebfc-55d0-41f7-a41d-c9fe2d99842b,2019-03-14T08:14:06.327513,Jaffle shop is fine. Ordered a chai and mighty.
ffd4d93d-9f15-4b99-9395-f4fd5a36b351,2776ad9e-f0f3-4a27-a41f-b1e5717fc606,2019-03-14T14:57:58.061951,Jaffle shop is alright. Ordered a adele-ade and a the krautback.
96513f69-a4b8-478d-a127-db2f0cb3a860,368d036c-0f4f-433b-8557-a46d9f2e8b7d,2019-03-14T15:47:24.252773,Jaffle shop is pretty decent. Ordered a adele-ade.
77f54e7d-2c6e-46eb-9a9e-8be1b2c01896,57215074-19a7-4b5d-af34-5a4c98d7e5da,2019-03-14T08:21:24.299948,Jaffle shop is not bad. Ordered a for richer or pourover .
1a9f47fa-1c8b-484c-9a8e-39b6378e0d55,ddc80a05-d2bc-4025-beab-3963840aad2d,2019-03-14T15:49:54.883958,Jaffle shop is just meh. Ordered a vanilla ice.
51665b00-0af5-4933-8752-2e7e4f997b28,ad5c2c6a-630c-4ae1-adb8-3d743f4de7b5,2019-03-14T08:12:32.394710,Jaffle Shop again. Ordered a vanilla ice. This place is terrible.
9d2d11bc-2860-48d4-8cf6-2d60802e2b70,ce2585fa-8753-4e2e-926c-b01e514bc9d9,2019-03-14T08:22:04.078798,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
cb67fa75-9c75-4fce-9d60-c7a8c6bb44e3,30138f53-0ca4-4039-844d-13c36cb60bfa,2019-03-14T08:19:31.662185,Jaffle Shop again. Ordered a tangaroo. This place is the worst.
200a2995-8fa8-4dbc-874c-a838ba8daec4,b1fa42af-7c3f-4b95-a62c-4cd93cdfdd98,2019-03-14T12:54:57.431024,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
2f2002d0-93dd-4467-99d9-55656cb4b667,bab79999-a5e4-4451-a797-1e4f0f626aea,2019-03-14T17:34:00.314508,Jaffles from the Jaffle Shop are my favorite! Ordered a adele-ade and a flame impala.
49a8866f-a02a-4e8e-b9f8-3a09ff5bacae,d716400f-ec28-42b7-9c49-5ac67a79ec0b,2019-03-14T09:00:17.344470,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
f63d77a5-9888-4efd-8f53-b418cfacf8b0,dd84486b-d375-4c98-9620-30c63536bc15,2019-03-14T09:58:55.983742,Jaffle shop is alright. Ordered a tangaroo.
a42435e4-a565-4dca-8d2c-392d947792e1,5601c6a6-5bd5-41b8-8adb-31c3da40cfd3,2019-03-14T18:34:00.757959,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo and a mel-bun.
9a333ed3-ce48-43d0-8cc2-5b2323ce7e41,19d2a55c-52e8-4f77-851d-b517a9d32776,2019-03-14T18:55:31.762387,Jaffle shop is fine. Ordered a adele-ade and a mel-bun.
dd375f7d-6fb2-4fca-ac5f-f1e0989ca337,1bf3c7ac-08fc-4f8d-87c0-60a843c9c00c,2019-03-14T17:59:21.243809,Jaffle Shop again. Ordered a chai and mighty and a doctor stew. This place is inedible.
fe3a5814-887a-4b81-b2ed-729b7e3dffb5,e3d2cf71-bbda-4935-9e19-7c1090f14f5c,2019-03-14T10:56:29.453712,Jaffle shop is average. Ordered a chai and mighty.
5092b651-aa57-44fc-af1b-6f5cad0bf042,649179aa-ab1e-49fe-9ff2-87a2b70ff4de,2019-03-14T14:09:56.651548,Jaffle shop is just meh. Ordered a vanilla ice.
81ecec40-bac5-4a10-af59-36f7deadbfd0,bdb0a46b-41cf-463a-98b6-21de04247500,2019-03-14T14:07:54.060796,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is disgusting.
4a8e980f-2698-4b32-930e-2affb6be9252,2a105c1f-0385-4102-ba36-dd448cee157c,2019-03-14T14:32:30.569316,Jaffle Shop again. Ordered a vanilla ice and a mel-bun. This place is my least favorite.
21894f8f-7956-4f38-8be4-fa99a95b9483,f12892c2-cdfb-4533-97cf-5dfca7b685ef,2019-03-14T07:13:57.018608,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
5cf2a105-bb98-45d4-871b-82f7219ad63a,e2be4440-40a2-4bd8-bffb-1c1691bdc6be,2019-03-14T12:43:21.997315,Jaffles from the Jaffle Shop are my favorite! Ordered a adele-ade.
00bae4c3-fc84-4067-a434-98eda91f484d,3681b991-7df8-4e53-8596-d94db3cf9670,2019-03-14T14:17:06.091428,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
ae0d9a6c-f8c4-4aa3-bfc1-2b58529f5823,fea1ccff-994c-45a1-aca7-90e0dc522ac8,2019-03-14T15:35:14.471740,Jaffle shop is fine. Ordered a vanilla ice.
8538ee3d-ccf0-4b43-9c62-39d7a5981cfd,3b36343d-f95f-47bf-90e1-0ce0efc503b8,2019-03-14T13:08:10.678313,Jaffle shop is okay. Ordered a chai and mighty.
84af2309-213e-4e5a-a94e-2942121bfee7,454b1da1-b49f-49fe-a1ad-532075c019b3,2019-03-14T09:30:47.497971,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
eff27283-1a7c-4f7e-8c72-61bae83a0b32,dbb94d77-ed4a-4460-81cc-64a420482ff7,2019-03-14T14:19:08.961522,Jaffle Shop again. Ordered a vanilla ice and a mel-bun. This place is terrible.
b148068a-035f-4959-9964-46642cc15804,7e83214e-672e-43d2-b430-828521e7d81a,2019-03-14T12:18:24.141982,Jaffle shop is okay. Ordered a adele-ade.
25f4d07d-80ef-48f0-9467-4734cd1dc444,1643ef1c-bb37-47e4-baaa-0058266d07cd,2019-03-14T14:42:08.996708,Jaffle shop is okay. Ordered a tangaroo and a the krautback.
379e55d9-11d1-4a23-b1a9-733f3a270f6a,4e30c952-2803-4372-8275-87c197f13bfa,2019-03-14T15:58:10.393813,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice and a doctor stew.
d733ece6-1a42-4ee9-92cb-4fd145169a84,99a91c3e-35cb-4493-80a9-bc99cac2dd94,2019-03-14T14:24:06.422086,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a flame impala.
a576fb13-d075-4d63-885d-18b5da1efe3c,97120f7b-32e6-4e15-bb60-375382228281,2019-03-14T14:46:03.782039,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice and a the krautback.
7e333a2c-ef05-4e20-b4ec-2d5580a989aa,b39517b1-8745-4ada-9ff0-6121371d8716,2019-03-15T13:35:07.209078,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
d5a2a43f-6dee-46c9-b0a7-be33e0927f31,b598c741-4f8c-4ef2-944a-68cadfc8a7be,2019-03-15T12:52:15.457185,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
117b28bb-0415-41ec-b158-a6245fb23aa5,51b81b31-f242-438a-8568-7cc347556aa3,2019-03-15T17:56:50.784231,Jaffle Shop again. Ordered a chai and mighty. This place is gross.
58497fad-073d-4f53-88ad-3b0594e7dab7,abf83a77-d32c-43ae-82d5-5b500eef0bfb,2019-03-15T16:28:06.078839,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
5e290e41-1799-4b7e-a5b5-b210803e7a7f,aea1571b-1ae0-4ef9-8de8-ce056ece8b69,2019-03-15T15:23:41.089216,Jaffle Shop again. Ordered a adele-ade and a doctor stew. This place is inedible.
41680e57-ba49-4c19-b31d-10fc37de0e06,04c3f65a-21be-48dc-b6d8-5dbad65016d0,2019-03-15T16:59:33.800772,Jaffle Shop again. Ordered a vanilla ice and a nutellaphone who dis?. This place is disgusting.
3be41f79-78b8-4167-9d2f-98cdb53a80c8,bfcbba7c-044a-46c0-88b2-2a51554a7a69,2019-03-15T16:46:58.810531,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
b868248a-cb24-4e00-9431-51888cea9adb,e7b71f8f-43bf-419a-a9f0-301e63d923d3,2019-03-15T15:05:24.854254,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice and a doctor stew.
28a56fcc-7b7c-4737-a66b-4d4e8efdd694,0343f390-957d-4502-9841-41d79891467a,2019-03-15T10:32:11.596299,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
0d01c780-debf-4a72-be73-56f26823b815,19989eb7-0d06-40b2-862d-55bf998e87f9,2019-03-15T12:01:09.654876,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
866c2252-2dae-4b44-9544-c60f93e44133,d4818026-eb5a-4e3c-a116-b3ce5375ebad,2019-03-15T12:48:03.348580,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
ec16b3a2-9f95-4451-8614-6e5a048e6ff9,31a12bc1-355f-4181-922a-84c56ad12280,2019-03-15T12:50:17.246497,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a flame impala.
81644c5f-3ce3-4145-99a6-66c2d6251fce,7e91feba-e9d2-4962-b1ef-4fe25c770c8d,2019-03-15T18:46:21.022077,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
82da1c64-4e6b-4c00-9824-9e739cbf0fa1,7ee464cd-b50a-406a-8a2e-af39f8d539c4,2019-03-15T07:44:27.008117,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
fb6c3a6e-77e7-40cb-93b8-f6fa85df28a5,cc9be4e4-6d4e-419b-a4d7-fab0f16663cb,2019-03-15T16:50:09.204073,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice and a mel-bun.
15a1a0eb-4baa-4cb7-9b0c-0328199fb12f,9a5a881b-8a05-4f32-b8bf-ec8a1088cbc3,2019-03-15T08:59:05.464807,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
d2e84e1d-27ce-4924-8c42-56c85288f634,e5ef2599-4e61-421f-9f7b-f418dad93cd5,2019-03-15T09:22:12.917918,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
489249a5-6079-40bf-b96b-41c8df482147,911d71d2-4764-4d19-b8e8-c760deefcda1,2019-03-15T14:49:44.757606,Jaffle Shop again. Ordered a for richer or pourover  and a flame impala. This place is disgusting.
3b5f5546-0a28-418b-a232-17248ecbf086,f7697be2-aae3-49c1-b31a-b27b8ca66e35,2019-03-15T08:04:31.865523,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
b44419eb-9d8d-44fd-9527-d5bb22b39d9f,881c5d6e-f863-4755-a564-eff00e54b237,2019-03-15T16:35:03.339465,Jaffle shop is solid. Ordered a for richer or pourover .
05dd5ba8-92f1-41a1-90ae-4ef50823e9b1,c22115a9-f4e6-471c-847c-686c80244e72,2019-03-15T17:27:28.574167,Jaffle shop is fine. Ordered a adele-ade.
57f4a79e-b2ec-43b5-8c20-47629ac7ea41,9f89c27c-09dd-42a4-b858-b6c6ace059ed,2019-03-15T08:22:08.143224,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
f38f9b36-1dd4-4fc6-ae20-be57e0199afb,4f3aee88-bac2-4a10-90ad-2f950df4ee19,2019-03-15T16:33:17.498086,Jaffles from the Jaffle Shop are delicious! Ordered a adele-ade.
4558ff5e-ba97-405c-b2a6-bf7d02944678,faf61da8-6f5e-4326-8115-dea784935ca6,2019-03-15T08:34:51.740417,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
332c05a0-345d-4c8b-aee8-7be0149d03b9,abd8f328-2249-43b3-a578-92a4befca389,2019-03-15T08:49:30.363958,Jaffle Shop again. Ordered a tangaroo. This place is gross.
6e9ccf44-ff9e-48ed-9f84-1a2171574c24,689dc83c-a7d4-4e00-beb8-e24886543cba,2019-03-15T14:27:33.661671,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo and a nutellaphone who dis?.
29752ba1-4e54-44b4-ad2b-2516182c28da,18c73878-d7f0-4a06-8023-20a54c34b760,2019-03-15T08:07:15.502445,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
3bc29220-bd39-473c-b8db-4444374f4bfb,bb8d2c08-a6ea-4e8c-a92d-be61c2fcf352,2019-03-15T16:53:25.397622,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
139f0c6f-96dd-46f8-a074-24845d3e6adb,927ecf76-a850-4e84-8058-3b35625d65f9,2019-03-15T16:07:16.939639,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover .
091e1ae2-53db-4521-b664-f88c0eb2b90e,99a2253f-11f7-44ee-9774-9e2280cb6564,2019-03-15T14:42:47.511823,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
d32987fd-d185-42d1-8bb2-4d5497ccbf7b,c44a1c12-2118-43de-a944-2f4d429264c4,2019-03-15T16:28:12.306897,Jaffle shop is pretty decent. Ordered a for richer or pourover .
bdca35fd-0bba-4fe3-ba9b-8ffe65dc4473,bf714292-2c42-45a1-9afc-1dff09d5bdc0,2019-03-15T16:39:35.052600,Jaffles from the Jaffle Shop are delicious! Ordered a adele-ade and a nutellaphone who dis?.
c055caae-00e1-4e5a-8dc3-906ad5b33aa2,80ecf2dd-74fb-498d-951c-9a11c40f3b08,2019-03-15T15:05:11.585078,Jaffle Shop again. Ordered a adele-ade. This place is my least favorite.
86a6a6c9-5ebb-4009-adbc-63659ec96f9d,53e58358-bea1-4af8-b227-016bf79b4a80,2019-03-15T13:59:43.655483,Jaffles from the Jaffle Shop are my favorite! Ordered a adele-ade.
a2337331-0f9a-49c0-978a-4d446368353d,92a54c4d-8941-41ee-855a-cdec5978689e,2019-03-15T14:59:43.183066,Jaffle Shop again. Ordered a adele-ade. This place is disgusting.
6998afc8-5abe-49c2-854a-2d5385fbe860,454c2ad6-985b-435e-9c0c-bfbaa081143f,2019-03-15T18:54:05.498059,Jaffle Shop again. Ordered a tangaroo and a flame impala. This place is terrible.
33742be0-4599-4fec-bf80-b7bc2a6f0237,cef844ea-ba1c-452a-bd15-0ec31f25c5b4,2019-03-15T14:14:04.451239,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
c5f35715-0b4b-4064-a086-2208786d39a7,a50a9212-8592-4f68-8ecf-0957215c1e5c,2019-03-15T07:42:23.799906,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
b2631829-b996-4b27-a9db-f46822f34f37,e70f455e-c66c-4479-8dcb-c92a6f480ef6,2019-03-15T07:35:25.956388,Jaffle shop is fine. Ordered a for richer or pourover .
